Temperature (K),B-Field (Gauss),sample I AB,sample I AD,sample I AC,sample I BD,sample I -AB,sample I -AD,sample I -AC,sample I -BD,Voltage DC,Voltage BC,Voltage BD,Voltage AC,Voltage -DC,Voltage -BC,Voltage -BD,Voltage -AC
134.31,-4585,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0024273,0.0031652,0.0054371,0.0044504,-0.0032087,-0.0038555,-0.0059026,-0.0047314
135.63,-30.25,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0018232,0.0022735,0.0002081,-0.0005096,-0.002581,-0.0029348,-0.0006672,0.0002064
137.055,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0025613,0.0030227,-0.0047781,-0.0058155,-0.003324,-0.0036745,0.0043338,0.005518
138.71,-4585,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0025657,0.0033285,0.0054812,0.0044449,-0.0033258,-0.0040087,-0.0059495,-0.0047276
140.165,-30.3899994,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0019469,0.0024205,0.0002292,-0.0005362,-0.0026953,-0.0030749,-0.0006955,0.0002295
141.435,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0027046,0.0031822,-0.004777,-0.0058693,-0.0034495,-0.0038339,0.0043266,0.0055598
143.015,-4583,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0027097,0.0034905,0.0055206,0.004433,-0.0034558,-0.0041669,-0.0060003,-0.004728
144.34,-30.3400002,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0020786,0.0025644,0.0002496,-0.000562,-0.002807,-0.0032182,-0.0007235,0.0002427
145.72,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0028451,0.0033417,-0.0047771,-0.0059205,-0.0035746,-0.0039853,0.0043165,0.0055994
147.315,-4583,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0028475,0.0036509,0.0055631,0.0044227,-0.0035774,-0.0043237,-0.006052,-0.0047221
148.62,-30.2600002,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.002207,0.0027063,0.0002679,-0.0005897,-0.002922,-0.0033621,-0.0007555,0.0002664
